order_id,product_id,quantity,price
ord_003019,prod_038,1,89.49
ord_003019,prod_043,2,228.55
ord_003019,prod_046,1,134.84
ord_003020,prod_009,2,322.73
ord_003020,prod_032,1,89.48
ord_003020,prod_014,1,69.75
ord_003021,prod_045,1,125.40
ord_003021,prod_001,1,147.70
ord_003021,prod_038,2,178.98
ord_003021,prod_003,1,71.69
ord_003021,prod_034,1,43.69
ord_003022,prod_018,1,92.30
ord_003023,prod_030,1,54.33
ord_003023,prod_049,1,83.96
ord_003024,prod_016,3,162.51
ord_003024,prod_007,1,136.08
ord_003024,,2,332.02
ord_003024,prod_047,1,78.47
ord_003024,prod_001,2,295.41
ord_003025,prod_001,1,118.16
ord_003025,prod_009,1,161.36
ord_003026,prod_018,1,92.30
ord_003026,prod_016,1,54.17
ord_003026,prod_028,1,48.44
ord_003027,prod_005,1,133.42
ord_003027,prod_001,1,118.16
ord_003028,prod_005,1,106.73
ord_003028,prod_035,1,97.27
ord_003029,prod_012,2,256.11
ord_003030,prod_039,2,198.40
ord_003031,prod_001,2,295.41
ord_003031,prod_042,1,106.68
ord_003031,prod_007,1,136.08
ord_003031,prod_049,1,104.95
ord_003032,prod_040,1,46.98
ord_003033,prod_032,1,89.48
ord_003033,prod_002,2,159.07
ord_003033,prod_024,1,53.13
ord_003033,prod_008,1,216.02
,prod_028,1,48.44
ord_003034,prod_003,1,71.69
ord_003035,prod_002,1,79.54
ord_003035,prod_050,,247.96
,prod_010,1,245.27
ord_003035,prod_017,1,80.98
ord_003035,prod_032,1,71.58
ord_003036,,1,85.35
ord_003036,prod_033,2,190.18
ord_003037,prod_028,1,48.44
ord_003038,prod_031,2,134.73
ord_003038,prod_009,1,129.09
ord_003038,prod_030,2,108.66
ord_003038,prod_035,1,97.27
ord_003038,prod_023,1,62.76
ord_003039,prod_033,1,95.09
ord_003040,prod_002,1,79.54
ord_003040,prod_048,1,59.24
ord_003040,prod_035,1,97.27
ord_003040,prod_049,1,
ord_003041,prod_016,1,54.17
ord_003041,prod_042,,106.68
ord_003041,prod_034,1,43.69
ord_003041,prod_012,1,128.06
ord_003042,prod_032,3,268.44
ord_003043,prod_003,,57.35
ord_003044,prod_015,2,139.43
ord_003044,prod_040,2,93.95
,prod_036,3,327.06
ord_003046,prod_035,1,97.27
ord_003046,prod_010,1,245.27
ord_003047,prod_032,1,89.48
ord_003047,prod_014,1,69.75
ord_003047,prod_043,1,
ord_003047,prod_001,1,147.70
ord_003047,prod_002,3,238.61
ord_003048,prod_040,1,
ord_003048,prod_029,1,94.26
ord_003048,prod_032,2,178.96
ord_003049,prod_048,2,118.47
ord_003050,prod_019,1,129.86
ord_003050,prod_016,1,54.17
ord_003050,prod_003,2,143.37
ord_003050,prod_026,3,176.15
ord_003051,prod_050,1,247.96
ord_003051,prod_043,2,228.55
ord_003051,prod_019,1,129.86
ord_003051,prod_018,1,92.30
ord_003052,prod_049,1,104.95
ord_003052,prod_029,1,94.26
ord_003052,prod_033,1,95.09
ord_003052,,3,376.20
ord_003053,prod_031,2,134.73
ord_003053,prod_030,1,54.33
ord_003053,prod_005,1,133.42
ord_003053,prod_011,1,410.43
ord_003054,prod_033,1,95.09
ord_003054,prod_007,1,136.08
ord_003054,prod_049,1,104.95
ord_003055,prod_010,2,490.54
ord_003056,prod_050,1,247.96
ord_003056,prod_028,3,145.32
ord_003056,prod_047,3,235.41
ord_003056,,2,495.93
ord_003056,prod_050,1,247.96
ord_003056,prod_022,2,128.43
ord_003057,prod_029,1,94.26
ord_003057,prod_036,,109.02
ord_003058,prod_011,1,328.34
ord_003058,prod_009,1,161.36
ord_003058,prod_036,1,87.22
ord_003058,prod_037,,77.04
ord_003058,,1,79.36
ord_003058,prod_027,,80.46
ord_003059,prod_017,1,80.98
ord_003059,,1,99.20
ord_003059,prod_035,1,97.27
ord_003059,prod_003,1,71.69
ord_003059,prod_011,1,410.43
ord_003060,prod_040,1,46.98
ord_003060,prod_006,1,129.73
ord_003060,prod_021,1,209.81
ord_003061,prod_039,1,99.20
ord_003061,prod_048,2,118.47
ord_003061,prod_038,,71.59
ord_003062,prod_026,1,58.72
ord_003062,prod_004,2,256.30
,prod_022,1,64.21
ord_003063,prod_029,,282.78
ord_003063,prod_023,1,
ord_003063,prod_007,1,136.08
ord_003064,prod_011,1,410.43
ord_003064,prod_005,1,133.42
ord_003064,prod_011,1,410.43
ord_003065,prod_009,1,129.09
ord_003065,prod_009,1,161.36
ord_003066,,1,58.72
ord_003066,prod_036,2,218.04
ord_003066,prod_039,1,99.20
,prod_002,3,190.89
ord_003067,,1,43.69
ord_003067,prod_007,1,136.08
,prod_022,2,128.43
ord_003067,prod_012,1,128.06
ord_003067,prod_015,1,69.71
ord_003067,prod_045,1,125.40
ord_003068,prod_046,1,134.84
ord_003069,prod_016,1,54.17
ord_003069,prod_036,1,109.02
ord_003069,prod_014,1,69.75
ord_003070,prod_034,3,131.06
ord_003071,prod_020,1,166.01
ord_003071,prod_012,1,102.44
ord_003071,prod_013,1,154.92
ord_003072,prod_009,1,161.36
ord_003073,prod_018,1,92.30
ord_003073,prod_016,2,108.34
ord_003073,prod_029,2,188.52
ord_003074,prod_020,1,132.81
,prod_034,1,43.69
ord_003074,prod_042,2,213.37
ord_003074,prod_029,1,94.26
ord_003075,,3,156.89
ord_003076,prod_034,1,43.69
,prod_003,1,71.69
ord_003076,prod_043,2,228.55
,prod_009,3,387.27
ord_003077,prod_001,2,295.41
ord_003077,prod_006,1,129.73
ord_003077,prod_011,1,410.43
ord_003077,prod_016,1,54.17
,prod_023,1,62.76
ord_003078,prod_002,1,79.54
ord_003078,prod_038,1,89.49
ord_003079,prod_032,2,178.96
ord_003079,prod_006,1,103.78
,prod_010,1,245.27
ord_003079,prod_027,1,80.46
ord_003079,prod_039,3,297.59
ord_003080,prod_022,1,64.21
ord_003080,prod_003,1,71.69
ord_003080,prod_015,1,69.71
ord_003080,prod_050,3,743.89
ord_003080,prod_002,1,79.54
ord_003081,prod_001,1,147.70
ord_003082,prod_001,1,147.70
ord_003082,prod_016,3,162.51
ord_003082,prod_047,1,62.77
ord_003083,prod_021,1,209.81
ord_003083,prod_023,2,100.42
ord_003083,prod_031,1,67.36
ord_003083,prod_039,1,99.20
ord_003083,prod_030,1,54.33
ord_003084,prod_040,1,46.98
ord_003084,prod_010,2,490.54
ord_003084,prod_002,1,79.54
ord_003085,prod_034,2,87.37
ord_003085,,1,166.01
ord_003085,prod_029,1,94.26
ord_003085,,1,52.30
ord_003085,prod_024,1,42.51
ord_003086,prod_038,1,
ord_003086,prod_033,1,95.09
ord_003086,prod_050,2,396.74
ord_003086,prod_043,1,114.28
ord_003087,prod_048,3,177.71
ord_003087,prod_037,2,154.09
ord_003087,prod_039,1,99.20
ord_003087,,,
ord_003087,prod_012,1,128.06
ord_003087,prod_014,1,69.75
ord_003088,prod_034,1,43.69
ord_003088,prod_014,2,139.50
ord_003088,prod_016,1,
ord_003089,prod_011,1,410.43
ord_003089,prod_002,1,79.54
,prod_039,1,99.20
ord_003089,prod_022,1,64.21
ord_003090,prod_015,2,111.54
ord_003091,prod_043,,91.42
ord_003091,prod_022,1,64.21
ord_003091,prod_011,1,
ord_003091,prod_014,1,69.75
ord_003092,prod_001,,147.70
,prod_020,1,166.01
ord_003092,prod_036,,109.02
ord_003092,prod_022,1,64.21
ord_003092,,1,55.80
ord_003093,prod_030,1,54.33
ord_003093,prod_029,1,94.26
ord_003093,prod_021,1,209.81
ord_003093,prod_047,1,78.47
,prod_004,2,256.30
ord_003093,prod_047,1,78.47
ord_003094,prod_016,2,108.34
ord_003094,prod_019,1,129.86
ord_003094,prod_027,1,
ord_003094,,1,69.71
ord_003094,prod_028,2,96.88
ord_003095,prod_033,2,152.14
ord_003095,prod_004,1,128.15
ord_003095,prod_013,1,154.92
ord_003096,prod_004,1,128.15
ord_003096,prod_014,1,69.75
ord_003096,prod_010,1,245.27
ord_003097,prod_031,2,134.73
ord_003097,prod_029,3,226.22
ord_003097,prod_002,,190.89
ord_003097,prod_044,1,52.30
ord_003097,prod_014,1,69.75
ord_003098,prod_045,1,125.40
ord_003098,prod_024,1,53.13
ord_003099,prod_041,1,68.26
,prod_024,1,53.13
ord_003100,prod_047,1,78.47
ord_003101,prod_042,1,106.68
ord_003101,prod_038,1,89.49
,prod_014,2,139.50
ord_003102,prod_040,1,46.98
ord_003102,prod_006,2,207.57
ord_003103,,1,54.33
ord_003104,prod_045,1,125.40
ord_003104,prod_017,1,80.98
ord_003104,prod_014,1,
ord_003104,prod_019,1,129.86
ord_003104,,1,134.84
ord_003104,prod_044,2,104.59
ord_003105,prod_015,1,69.71
,prod_048,2,94.78
ord_003107,prod_039,1,99.20
ord_003107,prod_020,3,498.03
ord_003107,prod_005,1,133.42
ord_003107,prod_008,1,172.82
ord_003107,prod_009,2,322.73
ord_003108,prod_043,1,114.28
,,1,69.71
ord_003108,prod_003,2,
ord_003109,prod_048,1,47.39
ord_003109,prod_031,1,67.36
ord_003110,prod_014,1,69.75
ord_003110,prod_011,1,410.43
ord_003110,prod_036,1,109.02
ord_003110,prod_009,2,322.73
ord_003111,prod_021,1,209.81
ord_003111,prod_036,1,109.02
ord_003111,prod_046,2,269.68
ord_003111,prod_022,3,154.11
ord_003112,prod_025,2,122.97
ord_003112,prod_030,1,54.33
ord_003112,prod_050,2,495.93
ord_003112,prod_037,2,154.09
ord_003113,prod_007,1,136.08
ord_003113,prod_032,1,89.48
ord_003113,prod_050,1,198.37
ord_003114,prod_012,2,256.11
ord_003115,prod_036,1,109.02
ord_003115,prod_048,1,59.24
ord_003115,prod_028,1,48.44
ord_003116,prod_018,1,92.30
ord_003116,prod_001,3,443.11
ord_003116,prod_032,1,71.58
ord_003116,prod_023,1,62.76
ord_003116,prod_047,3,235.41
ord_003116,prod_033,1,95.09
ord_003117,prod_032,3,268.44
ord_003117,prod_008,1,216.02
ord_003118,prod_042,1,106.68
,prod_023,1,62.76
ord_003119,prod_002,3,238.61
ord_003120,prod_011,1,410.43
ord_003120,prod_014,1,69.75
ord_003121,prod_022,1,64.21
ord_003121,prod_007,2,272.16
ord_003121,prod_042,1,106.68
ord_003121,prod_041,1,54.61
ord_003121,prod_031,3,202.09
ord_003121,prod_043,1,114.28
ord_003122,prod_023,1,62.76
ord_003122,prod_035,2,194.54
ord_003122,prod_007,3,408.24
ord_003122,prod_019,1,
ord_003122,prod_015,2,139.43
ord_003123,prod_026,3,176.15
ord_003123,prod_030,1,54.33
ord_003123,prod_005,1,133.42
ord_003124,prod_022,2,128.43
ord_003124,prod_031,1,67.36
ord_003124,prod_037,1,77.04
ord_003124,prod_032,,178.96
ord_003125,prod_010,2,
ord_003125,prod_017,1,64.79
ord_003125,prod_034,1,43.69
,prod_014,1,69.75
ord_003126,prod_047,1,78.47
ord_003126,prod_048,1,59.24
ord_003126,prod_034,1,43.69
ord_003126,prod_049,1,104.95
ord_003126,prod_012,2,256.11
ord_003127,prod_033,1,95.09
ord_003127,prod_031,,67.36
ord_003127,prod_040,,46.98
ord_003127,prod_025,2,122.97
ord_003128,prod_026,1,46.97
ord_003128,prod_037,1,77.04
ord_003129,prod_048,1,59.24
ord_003129,prod_003,1,71.69
,prod_010,1,245.27
ord_003130,prod_015,1,69.71
ord_003130,prod_027,1,80.46
ord_003130,prod_042,1,106.68
ord_003130,prod_023,1,62.76
ord_003130,prod_047,1,78.47
ord_003131,prod_019,1,129.86
ord_003131,,1,128.06
ord_003131,prod_037,1,
ord_003131,prod_006,1,129.73
ord_003131,prod_025,1,61.49
ord_003132,prod_016,1,54.17
ord_003132,prod_030,1,54.33
ord_003132,prod_013,1,154.92
ord_003132,prod_017,3,242.95
ord_003132,prod_018,1,73.84
ord_003133,prod_024,1,53.13
ord_003133,prod_042,1,106.68
ord_003134,prod_031,1,67.36
ord_003134,prod_045,1,125.40
,prod_008,2,432.05
ord_003134,prod_022,1,64.21
ord_003134,prod_022,1,64.21
ord_003134,prod_018,1,92.30
ord_003135,prod_040,1,46.98
ord_003135,prod_028,2,96.88
ord_003136,prod_038,1,89.49
ord_003137,prod_030,1,54.33
ord_003137,,1,92.30
ord_003137,prod_046,1,134.84
ord_003137,prod_024,2,106.26
ord_003137,,2,178.96
ord_003138,prod_047,1,78.47
ord_003138,prod_009,2,322.73
ord_003138,prod_030,1,54.33
ord_003138,prod_027,1,80.46
ord_003138,prod_035,1,97.27
ord_003139,prod_013,1,154.92
ord_003139,prod_013,1,154.92
ord_003139,prod_032,1,89.48
ord_003139,prod_026,1,58.72
ord_003139,prod_026,3,
ord_003140,prod_038,1,
ord_003140,prod_037,1,77.04
ord_003140,prod_015,1,69.71
ord_003140,prod_028,2,96.88
ord_003141,prod_043,1,114.28
ord_003141,prod_022,1,64.21
ord_003141,prod_042,1,106.68
ord_003141,prod_027,1,
ord_003141,prod_005,,133.42
ord_003142,prod_005,1,133.42
ord_003143,,1,69.75
ord_003143,,1,94.26
ord_003144,prod_016,3,130.01
ord_003144,prod_010,1,245.27
ord_003145,prod_007,1,108.86
ord_003145,prod_009,1,161.36
ord_003145,prod_006,1,129.73
,prod_031,1,67.36
ord_003146,prod_001,,147.70
ord_003147,,1,68.26
ord_003147,prod_044,1,41.84
ord_003147,prod_029,1,94.26
ord_003147,prod_049,,104.95
ord_003148,,2,159.07
ord_003149,prod_019,2,259.72
ord_003149,prod_011,1,410.43
ord_003149,prod_033,1,95.09
ord_003150,prod_029,1,94.26
ord_003150,prod_016,1,54.17
,prod_028,1,38.75
ord_003150,prod_050,1,247.96
ord_003151,prod_023,2,125.52
ord_003151,prod_044,1,52.30
ord_003151,prod_023,1,62.76
ord_003152,prod_020,2,265.62
ord_003152,prod_047,1,78.47
ord_003152,prod_024,2,106.26
ord_003152,prod_017,1,80.98
ord_003152,prod_030,1,54.33
,prod_033,2,152.14
ord_003153,prod_027,1,80.46
ord_003153,prod_039,1,99.20
ord_003153,prod_030,1,
ord_003153,prod_014,1,69.75
ord_003153,prod_047,1,78.47
ord_003153,prod_028,1,38.75
ord_003154,prod_013,1,123.94
ord_003155,prod_025,1,61.49
,prod_016,1,54.17
ord_003155,prod_010,1,245.27
ord_003155,prod_048,1,59.24
ord_003156,prod_050,1,247.96
ord_003156,,1,104.95
ord_003156,prod_034,3,131.06
ord_003156,prod_017,1,80.98
ord_003156,prod_016,1,54.17
ord_003156,prod_021,2,419.62
ord_003157,prod_028,1,48.44
ord_003157,prod_048,1,59.24
ord_003158,prod_023,1,62.76
ord_003158,prod_010,2,490.54
ord_003158,prod_050,1,247.96
ord_003158,prod_050,1,247.96
ord_003158,prod_031,1,53.89
ord_003158,prod_047,,235.41
ord_003159,prod_025,1,61.49
,prod_039,1,99.20
ord_003159,prod_026,1,58.72
ord_003159,prod_045,1,125.40
ord_003159,prod_028,1,48.44
ord_003160,prod_020,1,166.01
ord_003160,prod_050,3,743.89
ord_003161,prod_013,1,154.92
ord_003162,prod_009,1,161.36
ord_003162,prod_007,1,136.08
ord_003162,prod_037,2,154.09
ord_003162,prod_029,1,75.41
ord_003162,prod_047,1,78.47
ord_003163,prod_034,1,43.69
ord_003163,,2,259.72
ord_003163,prod_028,1,48.44
ord_003163,prod_027,1,
ord_003163,prod_003,1,71.69
ord_003164,prod_024,1,53.13
ord_003165,prod_034,1,43.69
ord_003166,prod_015,,69.71
ord_003166,prod_029,2,188.52
ord_003166,prod_019,1,103.89
ord_003166,prod_029,1,94.26
ord_003166,prod_018,1,92.30
ord_003167,prod_041,1,68.26
ord_003167,prod_025,1,61.49
ord_003167,prod_014,2,139.50
ord_003167,prod_031,1,67.36
ord_003167,prod_029,2,188.52
,prod_029,1,94.26
ord_003168,prod_026,3,176.15
ord_003169,prod_036,1,
ord_003169,prod_043,1,114.28
ord_003169,prod_033,1,76.07
ord_003169,prod_048,1,59.24
ord_003169,,2,128.43
ord_003170,prod_005,2,266.83
ord_003170,prod_019,1,129.86
ord_003171,prod_032,3,268.44
ord_003171,prod_048,2,118.47
ord_003171,prod_015,1,69.71
ord_003171,prod_046,1,
ord_003171,prod_021,1,209.81
ord_003171,prod_049,1,104.95
ord_003172,prod_025,1,61.49
ord_003172,prod_041,1,68.26
ord_003172,prod_021,1,209.81
ord_003173,prod_018,1,
ord_003173,prod_029,1,75.41
ord_003174,prod_046,3,404.51
ord_003174,prod_006,3,389.19
ord_003174,prod_005,1,133.42
ord_003174,prod_006,1,129.73
ord_003174,prod_011,2,820.86
ord_003175,prod_042,1,106.68
ord_003175,prod_048,1,59.24
ord_003175,prod_011,1,410.43
ord_003175,prod_038,1,89.49
ord_003176,prod_046,1,134.84
,prod_021,,209.81
ord_003177,prod_033,1,95.09
ord_003178,prod_035,1,97.27
ord_003178,prod_040,2,93.95
ord_003178,prod_005,3,400.25
ord_003179,prod_047,1,
ord_003179,prod_048,1,59.24
ord_003179,prod_044,1,52.30
ord_003179,prod_020,1,166.01
ord_003179,prod_005,1,106.73
ord_003179,prod_048,1,47.39
ord_003180,prod_042,3,320.05
ord_003180,prod_014,1,69.75
ord_003180,prod_027,1,80.46
ord_003180,prod_039,1,99.20
ord_003180,,1,102.44
ord_003181,prod_014,1,69.75
ord_003181,prod_042,2,213.37
ord_003182,prod_033,1,95.09
ord_003182,prod_039,,79.36
ord_003182,prod_011,1,410.43
ord_003182,prod_035,2,194.54
ord_003182,prod_027,1,80.46
ord_003182,prod_002,1,79.54
ord_003183,prod_033,1,95.09
ord_003183,prod_017,1,80.98
ord_003183,prod_007,1,136.08
ord_003184,prod_030,1,54.33
ord_003184,prod_012,1,128.06
ord_003184,prod_011,1,410.43
ord_003184,prod_029,1,94.26
ord_003184,prod_050,1,247.96
ord_003185,prod_041,2,136.51
ord_003185,prod_035,1,97.27
ord_003185,prod_032,1,89.48
ord_003185,prod_011,1,328.34
ord_003186,prod_049,,314.84
ord_003186,,1,133.42
ord_003186,prod_039,1,99.20
ord_003186,prod_043,1,114.28
ord_003186,prod_028,,48.44
ord_003187,prod_020,,332.02
ord_003187,prod_045,1,125.40
ord_003187,prod_024,,53.13
,prod_018,1,92.30
ord_003188,prod_027,1,80.46
ord_003188,prod_026,2,117.43
ord_003189,prod_002,1,79.54
ord_003189,prod_014,3,209.24
ord_003189,prod_008,2,345.64
ord_003190,,2,269.68
ord_003190,prod_007,1,136.08
ord_003190,prod_021,2,419.62
ord_003190,prod_017,1,80.98
ord_003190,prod_030,1,54.33
ord_003191,prod_014,,139.50
ord_003191,prod_038,1,89.49
ord_003191,prod_035,1,97.27
ord_003191,prod_008,1,216.02
ord_003191,prod_001,1,147.70
ord_003191,prod_024,3,159.39
ord_003192,prod_018,,73.84
ord_003192,prod_023,3,188.29
ord_003192,prod_025,1,61.49
ord_003193,prod_022,1,64.21
ord_003193,prod_038,2,178.98
ord_003193,prod_002,1,
ord_003193,prod_031,1,
ord_003193,prod_009,2,322.73
ord_003194,prod_048,1,47.39
ord_003195,prod_047,1,78.47
ord_003195,prod_004,1,128.15
ord_003195,prod_031,1,67.36
ord_003195,prod_013,1,154.92
ord_003195,prod_005,1,133.42
ord_003195,prod_050,,247.96
ord_003196,prod_031,2,134.73
ord_003196,prod_041,1,68.26
ord_003196,prod_035,3,291.81
ord_003196,prod_029,1,94.26
ord_003196,prod_035,1,97.27
ord_003196,prod_045,1,125.40
ord_003197,prod_038,1,89.49
ord_003197,prod_026,1,58.72
,prod_006,1,129.73
ord_003197,prod_048,1,59.24
ord_003198,prod_001,1,118.16
ord_003198,prod_035,1,97.27
ord_003198,prod_028,2,96.88
ord_003198,prod_021,2,419.62
ord_003198,prod_039,1,99.20
ord_003199,prod_019,1,129.86
ord_003199,prod_031,1,67.36
ord_003200,prod_013,1,154.92
ord_003200,prod_030,1,54.33
ord_003200,prod_016,1,54.17
ord_003200,prod_005,1,106.73
ord_003200,prod_043,1,114.28
ord_003200,prod_022,1,64.21
ord_003201,prod_038,1,71.59
ord_003201,prod_030,1,54.33
ord_003201,prod_016,2,108.34
ord_003202,prod_028,1,48.44
ord_003202,prod_034,1,43.69
ord_003203,prod_037,1,77.04
ord_003204,prod_032,1,89.48
ord_003204,prod_030,1,54.33
ord_003205,prod_041,1,68.26
ord_003205,prod_029,1,94.26
ord_003205,prod_002,,79.54
ord_003205,prod_048,1,59.24
ord_003205,prod_012,1,128.06
ord_003206,prod_020,1,166.01
ord_003206,prod_028,1,48.44
ord_003206,prod_045,1,
ord_003206,prod_008,1,216.02
ord_003206,,1,109.02
,prod_020,2,332.02
ord_003207,prod_015,3,209.14
ord_003208,,2,106.26
ord_003208,prod_025,1,61.49
,,1,61.49
ord_003208,prod_006,1,129.73
ord_003208,prod_024,1,53.13
ord_003209,prod_038,1,
ord_003210,prod_031,2,134.73
ord_003210,prod_021,1,209.81
ord_003210,prod_023,1,62.76
ord_003210,prod_021,1,209.81
ord_003210,prod_018,1,92.30
ord_003211,prod_023,1,62.76
,prod_004,1,102.52
ord_003211,,1,75.41
,,2,272.16
ord_003211,prod_005,,266.83
ord_003211,prod_007,2,272.16
ord_003212,prod_007,1,136.08
ord_003212,prod_041,1,68.26
ord_003212,prod_012,1,128.06
ord_003212,prod_036,2,218.04
ord_003212,prod_043,1,114.28
,prod_050,2,495.93
ord_003213,prod_040,1,46.98
ord_003213,prod_012,1,128.06
ord_003213,prod_015,1,69.71
ord_003213,prod_027,1,80.46
ord_003213,prod_015,,69.71
ord_003214,prod_009,1,161.36
ord_003214,prod_017,2,161.97
ord_003214,prod_010,1,245.27
ord_003214,prod_012,2,256.11
ord_003214,prod_046,1,134.84
ord_003214,prod_036,3,327.06
ord_003215,prod_016,1,54.17
ord_003215,prod_038,2,178.98
ord_003215,prod_048,1,59.24
ord_003215,prod_014,1,69.75
ord_003216,prod_016,1,54.17
ord_003216,prod_030,1,54.33
ord_003216,prod_023,1,62.76
ord_003216,prod_050,1,247.96
ord_003217,prod_034,1,43.69
ord_003217,prod_042,1,106.68
ord_003217,prod_035,1,97.27
ord_003217,prod_005,1,106.73
ord_003217,prod_034,1,43.69
ord_003218,prod_037,1,77.04
ord_003219,prod_007,1,136.08
ord_003220,prod_004,2,256.30
ord_003220,prod_043,1,91.42
ord_003221,prod_022,1,64.21
ord_003221,prod_049,2,209.89
,prod_047,1,78.47
ord_003221,,1,77.04
ord_003221,prod_030,1,43.46
ord_003222,prod_041,1,68.26
ord_003222,prod_012,2,256.11
ord_003222,prod_024,2,106.26
ord_003222,prod_035,1,97.27
ord_003222,prod_009,2,322.73
ord_003222,prod_007,,272.16
ord_003223,prod_043,1,114.28
ord_003224,prod_007,,136.08
ord_003224,prod_043,1,114.28
ord_003224,prod_039,2,198.40
ord_003225,prod_007,1,136.08
ord_003226,prod_032,3,268.44
ord_003226,prod_005,2,266.83
ord_003226,prod_046,1,134.84
ord_003227,prod_020,1,166.01
ord_003227,prod_007,1,136.08
ord_003227,prod_004,1,128.15
ord_003227,prod_020,1,166.01
ord_003227,prod_049,1,104.95
ord_003227,prod_034,2,87.37
ord_003228,prod_042,2,213.37
ord_003228,prod_034,1,43.69
ord_003228,prod_022,1,64.21
,prod_041,1,68.26
ord_003228,prod_047,2,156.94
ord_003228,prod_034,1,34.95
ord_003229,prod_020,1,166.01
ord_003229,prod_033,1,95.09
ord_003229,prod_026,1,46.97
ord_003229,prod_002,2,159.07
,prod_008,1,
ord_003230,prod_025,1,49.19
ord_003230,prod_044,1,52.30
ord_003230,prod_050,3,743.89
ord_003230,prod_013,1,154.92
ord_003231,prod_012,1,128.06
ord_003231,prod_043,1,114.28
ord_003231,,3,131.06
ord_003231,prod_002,2,159.07
ord_003232,prod_019,1,129.86
ord_003232,prod_040,1,46.98
ord_003232,prod_038,1,89.49
,prod_022,1,64.21
ord_003232,,1,69.75
ord_003232,prod_037,2,
ord_003233,prod_039,1,99.20
ord_003234,prod_044,1,52.30
ord_003234,prod_016,1,54.17
ord_003235,prod_035,1,97.27
ord_003236,prod_011,1,410.43
,prod_022,1,64.21
ord_003236,,1,104.95
ord_003236,prod_003,1,71.69
ord_003237,prod_031,3,202.09
ord_003237,prod_022,1,64.21
ord_003237,prod_048,1,59.24
ord_003237,prod_049,1,104.95
ord_003237,prod_044,1,52.30
ord_003237,prod_017,2,161.97
ord_003238,prod_030,1,54.33
ord_003239,prod_017,1,80.98
ord_003239,prod_044,1,52.30
ord_003239,prod_034,2,87.37
ord_003239,prod_011,1,410.43
ord_003240,prod_022,1,64.21
ord_003240,prod_042,1,85.35
ord_003241,prod_008,1,216.02
ord_003241,prod_049,1,104.95
ord_003242,prod_013,1,154.92
ord_003243,prod_004,1,128.15
ord_003243,prod_030,1,54.33
ord_003243,prod_031,1,67.36
,prod_031,,67.36
ord_003245,prod_034,1,
ord_003245,prod_046,1,134.84
ord_003245,prod_016,1,54.17
ord_003245,prod_042,1,106.68
ord_003245,prod_041,1,68.26
ord_003246,prod_037,1,77.04
ord_003246,prod_027,1,
,prod_046,1,134.84
ord_003247,prod_012,1,128.06
,prod_044,1,
ord_003247,prod_042,3,320.05
ord_003247,prod_049,1,83.96
ord_003247,prod_047,,78.47
ord_003248,prod_037,1,77.04
ord_003248,prod_046,1,
ord_003249,prod_017,2,161.97
ord_003249,prod_049,1,83.96
ord_003250,prod_038,1,89.49
ord_003250,prod_027,1,80.46
ord_003250,prod_004,2,256.30
ord_003251,prod_024,3,159.39
ord_003251,prod_026,1,58.72
ord_003251,prod_041,1,68.26
ord_003251,prod_037,1,77.04
,prod_006,2,259.46
ord_003251,prod_050,1,247.96
ord_003252,prod_037,1,77.04
ord_003252,,3,238.61
ord_003252,,1,134.84
ord_003252,prod_012,1,128.06
ord_003253,prod_024,1,53.13
,prod_036,2,174.43
ord_003254,prod_010,1,245.27
ord_003254,prod_014,,69.75
ord_003254,prod_025,1,61.49
ord_003254,prod_008,,
ord_003255,prod_019,1,129.86
ord_003255,prod_041,1,68.26
ord_003256,prod_049,1,104.95
ord_003256,prod_027,2,160.92
ord_003256,prod_046,1,134.84
ord_003256,,1,133.42
ord_003256,prod_044,1,52.30
ord_003257,prod_001,2,236.33
ord_003257,prod_023,1,62.76
ord_003257,prod_010,1,196.22
ord_003257,prod_029,1,94.26
ord_003257,prod_017,2,161.97
ord_003258,prod_006,1,129.73
ord_003259,prod_016,1,54.17
ord_003259,prod_036,1,
ord_003260,prod_011,1,410.43
ord_003260,prod_001,1,118.16
ord_003260,prod_024,1,53.13
ord_003260,prod_046,1,134.84
ord_003260,prod_001,1,147.70
ord_003261,prod_009,1,161.36
ord_003261,prod_036,1,109.02
ord_003261,prod_002,3,190.89
ord_003261,prod_033,1,95.09
ord_003261,prod_034,,
ord_003261,prod_021,1,209.81
ord_003262,prod_040,1,46.98
ord_003263,prod_025,1,49.19
ord_003263,prod_028,2,96.88
ord_003263,prod_024,1,53.13
ord_003263,prod_004,1,128.15
ord_003263,prod_016,,54.17
ord_003263,prod_046,,134.84
ord_003264,prod_028,1,48.44
ord_003265,prod_050,1,247.96
ord_003265,prod_017,2,161.97
ord_003265,prod_003,1,71.69
ord_003266,prod_036,1,109.02
ord_003266,prod_036,1,109.02
ord_003266,prod_045,2,250.80
ord_003267,,1,94.26
ord_003267,prod_004,1,128.15
ord_003268,prod_010,,245.27
ord_003269,prod_046,3,404.51
ord_003269,prod_029,1,75.41
ord_003269,prod_025,2,98.38
ord_003269,prod_016,1,54.17
ord_003269,prod_004,3,384.45
ord_003269,prod_025,3,184.46
ord_003270,prod_022,1,64.21
ord_003271,prod_038,1,89.49
ord_003271,prod_025,1,61.49
ord_003271,prod_041,1,68.26
ord_003271,,1,62.77
ord_003272,prod_013,1,154.92
ord_003272,prod_040,1,46.98
ord_003272,prod_016,1,54.17
ord_003272,prod_005,1,133.42
ord_003272,prod_020,1,132.81
